_step,critic/rewards/mean,critic/score/mean,tool_call_counts/mean,re_search/search_calls/mean,num_turns/mean,response_length/mean,actor/loss,actor/kl_loss,actor/grad_norm,actor/pg_loss,re_search/budget_utilization,response/aborted_ratio
1,0.13554167747497559,0.13554167747497559,0.3333333333333333,0.3333333333333333,2.3333333333333335,484.4166564941406,0.103964664041996,0,5.55763578414917,0.103964664041996,0.11826578776041667,0
2,0.013197917491197586,0.013197917491197586,0.5833333333333334,0.5833333333333334,2.5833333333333335,730.9166870117188,-0.02341112494468689,0.0009956506546586752,4.10160493850708,-0.023412121459841728,0.17844645182291666,0
5,0.03917708620429039,0.03917708620429039,0.6666666666666666,0.6666666666666666,2.6666666666666665,903.5833129882812,-0.09492620825767517,0.001150798867456615,3.881728172302246,-0.0949273556470871,0.22060139973958334,0
6,0.014145833440124989,0.014145833440124989,0.8333333333333334,0.8333333333333334,2.8333333333333335,893.1666870117188,0.031637441366910934,0.0012557361042127013,5.572879314422607,0.03163618594408035,0.21805826822916666,0
8,0.038310904055833817,0.038310904055833817,0.75,0.75,2.75,845.4166870117188,-0.12953579425811768,0.0014749111142009497,5.133327960968018,-0.12953726947307587,0.20640055338541666,0
9,0.05995833873748779,0.05995833873748779,0.6666666666666666,0.6666666666666666,2.6666666666666665,728.5833129882812,-0.07068832218647003,0.0025919226463884115,5.775763034820557,-0.07069091498851776,0.17787679036458334,0
10,0.062356654554605484,0.062356654554605484,0.6666666666666666,0.6666666666666666,2.6666666666666665,755.6666870117188,-0.002683292841538787,0.0034134136512875557,5.361091136932373,-0.0026867063716053963,0.18448893229166666,0
11,0.020458335056900978,0.020458335056900978,0.75,0.75,2.75,848.5,0.034551989287137985,0.003922381438314915,4.536145210266113,0.034548066556453705,0.2071533203125,0
12,0.05287916958332062,0.05287916958332062,0.75,0.75,2.75,862,-0.15243959426879883,0.005052054766565561,5.051601409912109,-0.15244464576244354,0.21044921875,0
13,0.020116666331887245,0.020116666331887245,0.5833333333333334,0.5833333333333334,2.5833333333333335,713.3333129882812,0.02078518271446228,0.004915935918688774,4.896385669708252,0.02078026719391346,0.17415364583333334,0
15,0.0868368074297905,0.0868368074297905,0.5,0.5,2.5,740.25,-0.09703309088945389,0.008088563568890095,4.6458539962768555,-0.09704118221998215,0.18072509765625,0
16,0.04042708873748779,0.04042708873748779,0.5,0.5,2.5,703.5,0.03819213807582855,0.004788123536854982,4.75827169418335,0.03818735107779503,0.1717529296875,0
17,0.04203124716877937,0.04203124716877937,0.16666666666666666,0.16666666666666666,2.1666666666666665,492.75,0.12029597908258438,0.008196198381483555,3.0824642181396484,0.12028778344392776,0.12030029296875,0
18,0.03620833531022072,0.03620833531022072,0.4166666666666667,0.4166666666666667,2.4166666666666665,563.9166870117188,0.02181558683514595,0.009814953431487083,4.522011756896973,0.021805772557854652,0.13767496744791666,0
19,0.06953125447034836,0.06953125447034836,0.25,0.25,2.25,511.3333435058594,0.057492371648550034,0.007570135407149792,3.1480331420898438,0.05748480185866356,0.12483723958333333,0
20,0.05736507475376129,0.05736507475376129,0.08333333333333333,0.08333333333333333,2.0833333333333335,363.4166564941406,0.013136222027242184,0.004637856036424637,4.293835639953613,0.013131584040820599,0.08872477213541667,0
21,0.04854166507720947,0.04854166507720947,0.3333333333333333,0.3333333333333333,2.3333333333333335,580.25,0.1193079873919487,0.009958344511687756,4.453793525695801,0.11929802596569061,0.14166259765625,0
22,0.04175000265240669,0.04175000265240669,0.3333333333333333,0.3333333333333333,2.3333333333333335,557.0833129882812,-0.06559372693300247,0.009986933320760727,4.17057991027832,-0.06560371071100235,0.13600667317708334,0
23,0.048229169100522995,0.048229169100522995,0.25,0.25,2.25,565.9166870117188,-0.013751632533967495,0.01041842345148325,3.4825170040130615,-0.013762051239609718,0.13816324869791666,0
25,0.08860418200492859,0.08860418200492859,0.4166666666666667,0.4166666666666667,2.4166666666666665,640.9166870117188,0.06449760496616364,0.011415952816605568,4.080667018890381,0.06448619067668915,0.15647379557291666,0
28,0.07955054938793182,0.07955054938793182,0,0,2,407.6666564941406,0.0018117777071893215,0.007167097646743059,1.9747565984725952,0.0018046105979010463,0.09952799479166667,0
29,0.04797917231917381,0.04797917231917381,0.16666666666666666,0.16666666666666666,2.1666666666666665,435.3333435058594,-0.05747799202799797,0.009044836275279522,4.056774616241455,-0.057487037032842636,0.10628255208333333,0
30,0.05221875011920929,0.05221875011920929,0.25,0.25,2.25,558.1666870117188,-0.06625983119010925,0.01086820662021637,3.2912354469299316,-0.06627070158720016,0.13627115885416666,0
31,0.05180208384990692,0.05180208384990692,0.16666666666666666,0.16666666666666666,2.1666666666666665,459.1666564941406,-0.0638265311717987,0.012838376685976982,2.0020744800567627,-0.0638393685221672,0.11210123697916667,0
32,0.17419791221618652,0.17419791221618652,0.5,0.5,2.5,785.8333129882812,-0.1534188687801361,0.012632111087441444,4.311977863311768,-0.1534315049648285,0.19185384114583334,0
33,0.1588021069765091,0.1588021069765091,0.5,0.5,2.5,708,0.04386947304010391,0.012253562919795513,4.345235824584961,0.04385722056031227,0.1728515625,0
34,0.05937500298023224,0.05937500298023224,0.6666666666666666,0.6666666666666666,2.6666666666666665,876.8333129882812,-0.10515084117650986,0.010784649290144444,3.837043046951294,-0.1051616221666336,0.21407063802083334,0
35,0.050062503665685654,0.050062503665685654,0.3333333333333333,0.3333333333333333,2.3333333333333335,594.5833129882812,0.012012051418423653,0.00964770745486021,2.8437089920043945,0.012002403847873211,0.14516194661458334,0
36,0.1271701455116272,0.1271701455116272,0.4166666666666667,0.4166666666666667,2.4166666666666665,615.75,-0.09929929673671722,0.00741532351821661,4.510620594024658,-0.09930671006441116,0.15032958984375,0
37,0.17003969848155975,0.17003969848155975,0.5,0.5,2.5,644.6666870117188,0.008678111247718334,0.012727787718176842,4.2111897468566895,0.008665383793413639,0.15738932291666666,0
39,0.05456250533461571,0.05456250533461571,0.5,0.5,2.5,736.1666870117188,-0.12346235662698746,0.011273900046944618,3.4974231719970703,-0.1234736293554306,0.17972819010416666,0
41,0.06653125584125519,0.06653125584125519,0.6666666666666666,0.6666666666666666,2.6666666666666665,899.8333129882812,-0.14520232379436493,0.011420449241995811,3.805349588394165,-0.14521373808383942,0.21968587239583334,0
42,0.1289791762828827,0.1289791762828827,0.8333333333333334,0.8333333333333334,2.8333333333333335,896.25,0.002172603504732251,0.020410003140568733,4.955465316772461,0.002152193570509553,0.21881103515625,0
43,0.124958336353302,0.124958336353302,0.8333333333333334,0.8333333333333334,2.8333333333333335,964.3333129882812,0.1074407622218132,0.015048232860863209,4.286550998687744,0.10742571204900742,0.23543294270833334,0
44,0.2668541669845581,0.2668541669845581,0.75,0.75,2.75,1025.9166259765625,-0.04151361435651779,0.00896318070590496,3.533595323562622,-0.04152257740497589,0.2504679361979167,0
45,0.05184375122189522,0.05184375122189522,0.5833333333333334,0.5833333333333334,2.5833333333333335,781.3333129882812,-0.021060843020677567,0.014878658577799797,4.23322057723999,-0.021075721830129623,0.19075520833333334,0
46,0.09715625643730164,0.09715625643730164,0.6666666666666666,0.6666666666666666,2.6666666666666665,885.3333129882812,-0.06494931876659393,0.013732334598898888,3.724766254425049,-0.06496305018663406,0.21614583333333334,0
47,0.04672916606068611,0.04672916606068611,0.5833333333333334,0.5833333333333334,2.5833333333333335,797.1666870117188,-0.08203982561826706,0.015876127406954765,4.5235066413879395,-0.0820557028055191,0.19462076822916666,0
48,0.04786458984017372,0.04786458984017372,0.75,0.75,2.75,883.5833129882812,0.03704216331243515,0.017113592475652695,4.3086748123168945,0.037025049328804016,0.21571858723958334,0
49,0.08765625953674316,0.08765625953674316,0.6666666666666666,0.6666666666666666,2.6666666666666665,882.0833129882812,-0.016677603125572205,0.014025449752807617,2.0013935565948486,-0.016691628843545914,0.21535237630208334,0
50,0.138701394200325,0.138701394200325,0.75,0.75,2.75,846.5,0.025315387174487114,0.021957596763968468,4.230624198913574,0.02529343031346798,0.2066650390625,0
52,0.06207291781902313,0.06207291781902313,0.9166666666666666,0.9166666666666666,2.9166666666666665,1034.5,0.04425026848912239,0.0193254966288805,3.441131353378296,0.04423094168305397,0.2525634765625,0
53,0.22831249237060547,0.22831249237060547,0.6666666666666666,0.6666666666666666,2.6666666666666665,806.5833129882812,-0.020441515371203423,0.020882146432995796,4.086137771606445,-0.02046239748597145,0.19691975911458334,0
55,0.06131250783801079,0.06131250783801079,0.8333333333333334,0.8333333333333334,2.8333333333333335,929.5,0.024498600512742996,0.019008828327059746,3.1108789443969727,0.024479592218995094,0.2269287109375,0
56,0.2560327351093292,0.2560327351093292,1,1,3,1138.3333740234375,-0.15696083009243011,0.016378315165638924,3.7914669513702393,-0.15697720646858215,0.2779134114583333,0
