_step,critic/rewards/mean,critic/score/mean,tool_call_counts/mean,re_search/search_calls/mean,num_turns/mean,response_length/mean,actor/loss,actor/kl_loss,actor/grad_norm,actor/pg_loss,re_search/budget_utilization,response/aborted_ratio
1,0.1458333283662796,0.1458333283662796,0.9166666666666666,0.9166666666666666,2.9166666666666665,1069.3333740234375,0.14872239530086517,0,3.4916584491729736,0.14872239530086517,0.2610677083333333,0
2,0.10277777910232544,0.10277777910232544,0.6666666666666666,0.6666666666666666,2.6666666666666665,1077.8333740234375,-0.02548503503203392,0.0009440510184504092,3.495177984237671,-0.02548597939312458,0.2631429036458333,0
5,0.0416666679084301,0.0416666679084301,0.3333333333333333,0.3333333333333333,2.3333333333333335,719.5833129882812,-0.01480255275964737,0.0010088322451338172,3.3761401176452637,-0.014803561381995678,0.17567952473958334,0
8,0.06666667014360428,0.06666667014360428,0.75,0.75,2.75,1112.4166259765625,-0.2669336795806885,0.0010375560959801078,3.3248586654663086,-0.26693472266197205,0.2715861002604167,0
9,0.06666667014360428,0.06666667014360428,1,1,3,1299.4166259765625,0.07765236496925354,0.0010747555934358388,3.682783842086792,0.07765129022300243,0.3172403971354167,0
10,0.05000000074505806,0.05000000074505806,0.4166666666666667,0.4166666666666667,2.4166666666666665,673.0833129882812,0.04352820664644241,0.0012439145939424634,3.4539685249328613,0.04352696239948273,0.16432698567708334,0
12,0.1250000149011612,0.1250000149011612,0.6666666666666666,0.6666666666666666,2.6666666666666665,964.0833129882812,-0.014568818733096123,0.0016917904140427709,3.8868656158447266,-0.014570510946214199,0.23537190755208334,0
13,0.125,0.125,0.5833333333333334,0.5833333333333334,2.5833333333333335,960,0.013135709799826145,0.001636479515582323,3.575129270553589,0.013134073466062546,0.234375,0
15,0.06666667014360428,0.06666667014360428,0.8333333333333334,0.8333333333333334,2.8333333333333335,1038.6666259765625,-0.06494082510471344,0.0016833702102303505,3.3415305614471436,-0.06494250893592834,0.2535807291666667,0
17,0.06666667014360428,0.06666667014360428,1.3333333333333333,1.3333333333333333,3.3333333333333335,1617.0833740234375,-0.004939332604408264,0.00198166148038581,2.650953531265259,-0.004941314458847046,0.3947957356770833,0
18,0.05833333730697632,0.05833333730697632,0.6666666666666666,0.6666666666666666,2.6666666666666665,949,0.04151050001382828,0.0023332221899181604,3.5906600952148438,0.04150816798210144,0.231689453125,0
20,0.10000001639127731,0.10000001639127731,0.75,0.75,2.75,959.25,3.39173425345507e-06,0.003391734091565013,0.00147498887963593,0,0.23419189453125,0
28,0.06666667014360428,0.06666667014360428,0.5833333333333334,0.5833333333333334,2.5833333333333335,907.5833129882812,0.045896466821432114,0.003936064895242453,3.01465106010437,0.04589252918958664,0.22157796223958334,0
29,0.09166667610406876,0.09166667610406876,1.25,1.25,3.25,1323.1666259765625,0.012796521186828613,0.0036883957218378782,2.07816743850708,0.012792833149433136,0.3230387369791667,0
31,0.06666667014360428,0.06666667014360428,0.8333333333333334,0.8333333333333334,2.8333333333333335,1146.1666259765625,0.016958152875304222,0.004713058937340975,3.8823719024658203,0.016953440383076668,0.2798258463541667,0
32,0.19999997317790985,0.19999997317790985,1.25,1.25,3.25,1494.25,0.005471341777592897,0.004550139885395765,2.1068058013916016,0.0054667918011546135,0.36480712890625,0
33,0.15833334624767303,0.15833334624767303,0.8333333333333334,0.8333333333333334,2.8333333333333335,1014,-0.02268352173268795,0.005141742527484894,2.3949170112609863,-0.022688662633299828,0.24755859375,0
34,0.14166668057441711,0.14166668057441711,0.75,0.75,2.75,967.3333129882812,0.050731632858514786,0.00779101625084877,3.509042978286743,0.0507238432765007,0.23616536458333334,0
37,0.16388890147209167,0.16388890147209167,1.1666666666666667,1.1666666666666667,3.1666666666666665,1210.3333740234375,0.00017133550136350095,0.008247260004281998,3.1164820194244385,0.00016308824706356972,0.2954915364583333,0
39,0.10000001639127731,0.10000001639127731,1,1,3,1138.6666259765625,7.651378837181255e-06,0.007651378400623798,0.0033246257808059454,0,0.2779947916666667,0
41,0.16428573429584503,0.16428573429584503,0.75,0.75,2.75,930.5,0.018053226172924042,0.007039884105324745,2.4308810234069824,0.01804618537425995,0.2271728515625,0
42,0.11666667461395264,0.11666667461395264,1.0833333333333333,1.0833333333333333,3.0833333333333335,1245.4166259765625,-0.023269711062312126,0.009256369434297085,2.5258185863494873,-0.023278966546058655,0.3040568033854167,0
43,0.19999997317790985,0.19999997317790985,1.1666666666666667,1.1666666666666667,3.1666666666666665,1255.3333740234375,0.07348240911960602,0.00903320498764515,2.8923840522766113,0.07347337901592255,0.3064778645833333,0
44,0.20416665077209473,0.20416665077209473,1.0833333333333333,1.0833333333333333,3.0833333333333335,1242.8333740234375,-0.055936265736818314,0.00971932616084814,3.185894250869751,-0.055945985019207,0.3034261067708333,0
45,0.10000001639127731,0.10000001639127731,1,1,3,1263.4166259765625,7.46509931559558e-06,0.007465098751708865,0.002570288022980094,0,0.3084513346354167,0
46,0.15378789603710175,0.15378789603710175,1,1,3,1177.5,0.05574515461921692,0.00919822882860899,2.556420087814331,0.055735956877470016,0.2874755859375,0
47,0.1111111268401146,0.1111111268401146,1,1,3,1181.4166259765625,0.01467325259000063,0.008418763056397438,3.011852264404297,0.014664833433926105,0.2884318033854167,0
48,0.1986110806465149,0.1986110806465149,1.0833333333333333,1.0833333333333333,3.0833333333333335,1328,0.023943046107888222,0.007486049085855484,2.400198459625244,0.023935560137033463,0.32421875,0
49,0.09166667610406876,0.09166667610406876,1.3333333333333333,1.3333333333333333,3.3333333333333335,1501.0833740234375,0.2693732976913452,0.011558777652680874,2.435424327850342,0.2693617306649685,0.3664754231770833,0
52,0.07500001043081284,0.07500001043081284,1.25,1.25,3.25,1434.8333740234375,0.07188834249973297,0.013433409854769707,3.173410177230835,0.07187491282820702,0.3503011067708333,0
53,0.22142857313156128,0.22142857313156128,1.4166666666666667,1.4166666666666667,3.4166666666666665,1546.25,0.09885041415691376,0.013258608523756266,3.4836955070495605,0.09883715957403183,0.37750244140625,0
55,0.09166667610406876,0.09166667610406876,1,1,3,1090,-0.026366272941231728,0.01754845306277275,2.257587194442749,-0.026383820921182632,0.26611328125,0
56,0.21547619998455048,0.21547619998455048,1.3333333333333333,1.3333333333333333,3.3333333333333335,1516.1666259765625,-0.02723565697669983,0.014541182667016983,3.6631834506988525,-0.027250200510025024,0.3701578776041667,0
58,0.10000001639127731,0.10000001639127731,1,1,3,1167.75,1.9786084521911107e-05,0.019786084070801735,0.003976957872509956,0,0.28509521484375,0
59,0.13333334028720856,0.13333334028720856,0.9166666666666666,0.9166666666666666,2.9166666666666665,1078.6666259765625,-0.0012817727401852608,0.017389673739671707,2.7450993061065674,-0.001299162395298481,0.2633463541666667,0
61,0.0833333432674408,0.0833333432674408,1.0833333333333333,1.0833333333333333,3.0833333333333335,1235.8333740234375,0.019307376816868782,0.01520985085517168,2.8315372467041016,0.019292166456580162,0.3017171223958333,0
62,0.14166668057441711,0.14166668057441711,1.4166666666666667,1.4166666666666667,3.4166666666666665,1584.75,0.21974413096904755,0.015635581221431494,3.406843662261963,0.2197284922003746,0.38690185546875,0
65,0.1666666716337204,0.1666666716337204,0.9166666666666666,0.9166666666666666,2.9166666666666665,1126.9166259765625,0.09841391444206238,0.018138093873858452,3.191345453262329,0.09839577972888947,0.2751261393229167,0
66,0.08480393141508102,0.08480393141508102,1,1,3,1165.3333740234375,-0.03474397584795952,0.02328682504594326,3.1105377674102783,-0.034767262637615204,0.2845052083333333,0
67,0.0833333432674408,0.0833333432674408,1,1,3,1323.0833740234375,0.048971422016620636,0.01636600447818637,2.6720080375671387,0.04895505588501692,0.3230183919270833,0
68,0.06666667014360428,0.06666667014360428,1.1666666666666667,1.1666666666666667,3.1666666666666665,1333.5833740234375,-0.03139990568161011,0.01918675471097231,3.672492265701294,-0.03141909837722778,0.3255818684895833,0
69,0.30277779698371887,0.30277779698371887,0.9166666666666666,0.9166666666666666,2.9166666666666665,1200.75,-0.0328947976231575,0.020655695348978043,2.620847463607788,-0.03291545435786247,0.29315185546875,0
70,0.0833333432674408,0.0833333432674408,1,1,3,1321,0.2586090564727783,0.021065793931484222,3.5781075954437256,0.2585879787802696,0.322509765625,0
71,0.19166667759418488,0.19166667759418488,1.1666666666666667,1.1666666666666667,3.1666666666666665,1301.5833740234375,-0.027713872492313385,0.02500549517571926,2.1457250118255615,-0.02773887664079666,0.3177693684895833,0
72,0.14920635521411896,0.14920635521411896,1.0833333333333333,1.0833333333333333,3.0833333333333335,1131.6666259765625,-0.025254692882299423,0.0295393243432045,3.3924899101257324,-0.025284232571721077,0.2762858072916667,0
73,0.32500001788139343,0.32500001788139343,1,1,3,1220.0833740234375,2.4616574592073448e-05,0.024616573005914688,0.00414401525631547,0,0.2978719075520833,0
74,0.0833333432674408,0.0833333432674408,0.9166666666666666,0.9166666666666666,2.9166666666666665,1120.5,-0.09549955278635025,0.021735208109021187,2.454181671142578,-0.09552128612995148,0.2735595703125,0
75,0.28333333134651184,0.28333333134651184,1.0833333333333333,1.0833333333333333,3.0833333333333335,1321.1666259765625,0.022710245102643967,0.021412795409560204,2.4787352085113525,0.022688832134008408,0.3225504557291667,0
77,0.2666666805744171,0.2666666805744171,0.9166666666666666,0.9166666666666666,2.9166666666666665,1105.25,0.17621345818042755,0.026474807411432266,4.263034343719482,0.17618697881698608,0.26983642578125,0
78,0.1944444328546524,0.1944444328546524,1.25,1.25,3.25,1306.4166259765625,-0.006048873066902161,0.02847056370228529,1.8611607551574707,-0.006077341735363007,0.3189493815104167,0
79,0.17380952835083008,0.17380952835083008,0.9166666666666666,0.9166666666666666,2.9166666666666665,1165.25,0.054214440286159515,0.02362731657922268,2.790466785430908,0.05419081449508667,0.28448486328125,0
82,0.11274511367082596,0.11274511367082596,1,1,3,1102.8333740234375,0.004208361264318228,0.024967670440673828,1.8407443761825562,0.004183393437415361,0.2692464192708333,0
84,0.15833334624767303,0.15833334624767303,1.6666666666666667,1.6666666666666667,3.6666666666666665,1877.5833740234375,0.007615759968757629,0.02393984142690897,1.74104905128479,0.007591821253299713,0.4583943684895833,0
85,0.05833333730697632,0.05833333730697632,1.25,1.25,3.25,1364.5833740234375,0.163987398147583,0.03012984339147806,4.758617401123047,0.1639572661370039,0.3331502278645833,0
86,0.17499999701976776,0.17499999701976776,1.5,1.5,3.5,1672.1666259765625,0.14683552086353302,0.021646360866725445,2.7492215633392334,0.14681388158351183,0.4082438151041667,0
87,0.09166667610406876,0.09166667610406876,1.0833333333333333,1.0833333333333333,3.0833333333333335,1359.5833740234375,-0.013177279382944107,0.023375402204692364,1.3827245235443115,-0.013200653716921806,0.3319295247395833,0
88,0.10000001639127731,0.10000001639127731,1.4166666666666667,1.4166666666666667,3.4166666666666665,1616.3333740234375,2.7334152036928572e-05,0.027334150858223438,0.004073915537446737,0,0.3946126302083333,0
89,0.13055557012557983,0.13055557012557983,1.1666666666666667,1.1666666666666667,3.1666666666666665,1395.5,0.0927569791674614,0.02647782862186432,2.513310432434082,0.09273050725460052,0.3406982421875,0
91,0.15833334624767303,0.15833334624767303,1.0833333333333333,1.0833333333333333,3.0833333333333335,1372.5,0.25953051447868347,0.025798887945711613,3.3218116760253906,0.2595047056674957,0.3350830078125,0
93,0.09166667610406876,0.09166667610406876,1.4166666666666667,1.4166666666666667,3.4166666666666665,1575.1666259765625,0.2636391222476959,0.022143803536891937,3.059246301651001,0.2636169567704201,0.3845621744791667,0
94,0.11944445967674255,0.11944445967674255,1,1,3,1336,-0.036427006125450134,0.023652715608477592,1.4529708623886108,-0.03645065985620022,0.326171875,0
95,0.09166667610406876,0.09166667610406876,1,1,3,1197.6666259765625,0.045858610421419144,0.024433618411421776,2.163256883621216,0.04583417624235153,0.2923990885416667,0
