_step,critic/rewards/mean,critic/score/mean,tool_call_counts/mean,re_search/search_calls/mean,num_turns/mean,response_length/mean,actor/loss,actor/kl_loss,actor/grad_norm,actor/pg_loss,re_search/budget_utilization,response/aborted_ratio
1,0,0,0.5833333333333334,0.5833333333333334,2.5833333333333335,861.9166870117188,0,0,0,0,0.21042887369791666,0
2,0.008333333767950535,0.008333333767950535,0.08333333333333333,0.08333333333333333,2.0833333333333335,687.3333129882812,0.018399767577648163,0,1.1059767007827759,0.018399767577648163,0.16780598958333334,0
4,0.01666666753590107,0.01666666753590107,0.25,0.25,2.25,522.4166870117188,-0.006583019625395536,0.0009163279319182038,3.065361261367798,-0.006583936046808958,0.12754313151041666,0
5,0.02500000037252903,0.02500000037252903,0.4166666666666667,0.4166666666666667,2.4166666666666665,796.9166870117188,-0.1612204611301422,0.0010896034073084593,3.530573844909668,-0.16122154891490936,0.19455973307291666,0
6,0.02500000037252903,0.02500000037252903,0.3333333333333333,0.3333333333333333,2.3333333333333335,621.1666870117188,0.1492777168750763,0.0009749081218615174,3.2203285694122314,0.1492767482995987,0.15165201822916666,0
7,0.0416666679084301,0.0416666679084301,0.3333333333333333,0.3333333333333333,2.3333333333333335,846.4166870117188,0.12960289418697357,0.0010591050377115607,2.724730968475342,0.1296018362045288,0.20664469401041666,0
8,0.02500000037252903,0.02500000037252903,0.16666666666666666,0.16666666666666666,2.1666666666666665,426,0.0011197298299521208,0.0014418758219107985,3.861185312271118,0.0011182879097759724,0.10400390625,0
9,0.06666667014360428,0.06666667014360428,0.16666666666666666,0.16666666666666666,2.1666666666666665,493.5,0.019741471856832504,0.0017039710655808449,4.179835319519043,0.019739767536520958,0.1204833984375,0
10,0.01666666753590107,0.01666666753590107,0.4166666666666667,0.4166666666666667,2.4166666666666665,679.5833129882812,-0.023819411173462868,0.001825988758355379,1.5988349914550781,-0.023821236565709114,0.16591389973958334,0
11,0.05000000074505806,0.05000000074505806,0.16666666666666666,0.16666666666666666,2.1666666666666665,552.4166870117188,0.052709076553583145,0.0021155155263841152,3.21820068359375,0.05270696058869362,0.13486735026041666,0
12,0.02500000037252903,0.02500000037252903,0.16666666666666666,0.16666666666666666,2.1666666666666665,548.1666870117188,-0.05043477192521095,0.0024016823153942823,3.6648108959198,-0.05043717473745346,0.13382975260416666,0
13,0.05000000074505806,0.05000000074505806,0.75,0.75,2.75,1031.5833740234375,-0.1376754343509674,0.0026990899350494146,3.2992188930511475,-0.1376781314611435,0.2518513997395833,0
14,0.0416666679084301,0.0416666679084301,0.4166666666666667,0.4166666666666667,2.4166666666666665,814.0833129882812,0.024921877309679985,0.0028356241527944803,3.3999288082122803,0.024919042363762856,0.19875081380208334,0
15,0.06666667014360428,0.06666667014360428,0.25,0.25,2.25,595.5,0.11113493144512177,0.0031034245621412992,4.0973219871521,0.11113182455301285,0.1453857421875,0
16,0.0416666679084301,0.0416666679084301,0.5,0.5,2.5,859,-0.04765835776925087,0.004575333558022976,3.46278715133667,-0.04766293242573738,0.209716796875,0
17,0.05000000074505806,0.05000000074505806,0.3333333333333333,0.3333333333333333,2.3333333333333335,675.75,0.07962560653686523,0.004449624568223953,3.626561164855957,0.07962115854024887,0.16497802734375,0
18,0.06666667014360428,0.06666667014360428,0.3333333333333333,0.3333333333333333,2.3333333333333335,656.75,-0.1869518905878067,0.0051963417790830135,2.9616575241088867,-0.18695709109306335,0.16033935546875,0
19,0.09047619253396988,0.09047619253396988,0.25,0.25,2.25,594.3333129882812,0.05205576866865158,0.005822361446917057,4.112585067749023,0.052049946039915085,0.14510091145833334,0
20,0.16944444179534912,0.16944444179534912,0.4166666666666667,0.4166666666666667,2.4166666666666665,775.25,-0.03424334526062012,0.005881642922759056,2.425699472427368,-0.03424922749400139,0.18927001953125,0
21,0.05000000074505806,0.05000000074505806,0.4166666666666667,0.4166666666666667,2.4166666666666665,680.75,0.12058074027299881,0.009994292631745338,3.455742835998535,0.12057074904441833,0.16619873046875,0
22,0.07500001043081284,0.07500001043081284,0.3333333333333333,0.3333333333333333,2.3333333333333335,639.75,-0.032738469541072845,0.010322601534426212,3.8263559341430664,-0.03274879232048988,0.15618896484375,0
23,0.0833333432674408,0.0833333432674408,0.25,0.25,2.25,724.5,0.0055416119284927845,0.00629456527531147,2.3031022548675537,0.005535317584872246,0.1768798828125,0
25,0.0833333432674408,0.0833333432674408,0.4166666666666667,0.4166666666666667,2.4166666666666665,776.9166870117188,0.07339760661125183,0.010465797036886215,2.6655452251434326,0.07338713854551315,0.18967692057291666,0
28,0.10000001639127731,0.10000001639127731,0.3333333333333333,0.3333333333333333,2.3333333333333335,844.1666870117188,9.311153917224146e-06,0.009311153553426266,0.002157829701900482,0,0.20609537760416666,0
29,0.10000001639127731,0.10000001639127731,0.25,0.25,2.25,590.5833129882812,1.0206877050222829e-05,0.010206876322627068,0.006136279087513685,0,0.14418538411458334,0
30,0.09166667610406876,0.09166667610406876,0.4166666666666667,0.4166666666666667,2.4166666666666665,814.4166870117188,-0.06566563248634338,0.01063533779233694,1.708052158355713,-0.0656762644648552,0.19883219401041666,0
31,0.11666667461395264,0.11666667461395264,0.4166666666666667,0.4166666666666667,2.4166666666666665,749.1666870117188,0.008353682234883308,0.012962067499756813,3.0395970344543457,0.00834072008728981,0.18290201822916666,0
32,0.10000001639127731,0.10000001639127731,0.5,0.5,2.5,913.75,9.104315722652245e-06,0.00910431519150734,0.0024343838449567556,0,0.22308349609375,0
33,0.20555555820465088,0.20555555820465088,0.25,0.25,2.25,525.6666870117188,-0.02586950547993183,0.012131917290389538,3.5801522731781006,-0.025881636887788773,0.12833658854166666,0
34,0.09166667610406876,0.09166667610406876,0.08333333333333333,0.08333333333333333,2.0833333333333335,460.25,0.024113262072205544,0.01599644497036934,2.3887522220611572,0.024097265675663948,0.11236572265625,0
35,0.1250000149011612,0.1250000149011612,0.16666666666666666,0.16666666666666666,2.1666666666666665,591.5,0.025801533833146095,0.0086101358756423,1.7223525047302246,0.0257929228246212,0.1444091796875,0
36,0.10185185819864273,0.10185185819864273,0.5,0.5,2.5,721,0.008476082235574722,0.023640763014554977,3.871744155883789,0.008452441543340683,0.176025390625,0
37,0.11666668206453323,0.11666668206453323,0.08333333333333333,0.08333333333333333,2.0833333333333335,514.8333129882812,0.12597884237766266,0.015789909288287163,2.570817232131958,0.12596304714679718,0.12569173177083334,0
38,0.11944445967674255,0.11944445967674255,0.25,0.25,2.25,560.5833129882812,0.06023472920060158,0.014196611009538174,1.96376371383667,0.06022053211927414,0.13686116536458334,0
39,0.10000001639127731,0.10000001639127731,0.25,0.25,2.25,586.8333129882812,9.729441444505937e-06,0.00972944125533104,0.0019247563323006034,0,0.14326985677083334,0
40,0.24166667461395264,0.24166667461395264,0.08333333333333333,0.08333333333333333,2.0833333333333335,411.8333435058594,-0.03357936069369316,0.01185021921992302,2.761023759841919,-0.03359121084213257,0.10054524739583333,0
41,0.10000001639127731,0.10000001639127731,0.25,0.25,2.25,614.25,1.1218913641641848e-05,0.011218912899494171,0.003867312101647258,0,0.14996337890625,0
42,0.1666666865348816,0.1666666865348816,0.5,0.5,2.5,664.5,0.002581807551905513,0.013528415001928806,1.9713119268417358,0.0025682791601866484,0.1622314453125,0
43,0.10000001639127731,0.10000001639127731,0.5,0.5,2.5,854.75,1.225834603246767e-05,0.012258345261216164,0.0021460542920976877,0,0.20867919921875,0
44,0.29537034034729004,0.29537034034729004,0.08333333333333333,0.08333333333333333,2.0833333333333335,541.75,0.045576076954603195,0.00983981043100357,3.1253795623779297,0.04556623846292496,0.13226318359375,0
45,0.15833334624767303,0.15833334624767303,0.08333333333333333,0.08333333333333333,2.0833333333333335,425.25,0.02269350178539753,0.010960009880363941,1.8214080333709717,0.022682541981339455,0.10382080078125,0
46,0.08240741491317749,0.08240741491317749,0.5,0.5,2.5,793.5833129882812,-0.01297716610133648,0.01225257758051157,3.2867915630340576,-0.01298941858112812,0.19374593098958334,0
